iteration	evaluations	runtime[s]	Coste-minimo[MIN]	Productividad-maxima[MAX]
93	2325	1.604	17350	467
93	2325	1.604	17000	466
93	2325	1.604	16400	446
94	2350	1.671	18800	487
94	2350	1.671	18400	485
94	2350	1.671	16000	401
94	2350	1.671	16350	436
94	2350	1.671	16700	451
94	2350	1.671	17400	477
94	2350	1.671	16400	446
94	2350	1.671	16800	457
94	2350	1.671	17350	467
94	2350	1.671	16050	421
94	2350	1.671	17000	466
94	2350	1.671	16100	431
94	2350	1.671	17800	479
95	2375	1.707	16000	401
95	2375	1.707	18400	485
95	2375	1.707	18800	487
95	2375	1.707	16350	436
95	2375	1.707	17350	467
95	2375	1.707	17800	479
95	2375	1.707	16100	431
95	2375	1.707	16050	421
95	2375	1.707	16800	457
95	2375	1.707	17400	477
95	2375	1.707	16700	451
95	2375	1.707	16400	446
95	2375	1.707	17000	466
96	2400	1.723	18800	487
96	2400	1.723	16000	401
96	2400	1.723	16350	436
96	2400	1.723	16700	451
96	2400	1.723	17350	467
96	2400	1.723	16050	421
96	2400	1.723	16100	431
96	2400	1.723	16800	457
96	2400	1.723	16400	446
96	2400	1.723	17400	477
96	2400	1.723	18400	485
96	2400	1.723	17800	479
96	2400	1.723	17000	466
97	2425	1.739	16000	401
97	2425	1.739	18800	487
97	2425	1.739	17350	467
97	2425	1.739	16100	431
97	2425	1.739	16800	457
97	2425	1.739	16700	451
97	2425	1.739	18400	485
97	2425	1.739	17000	466
97	2425	1.739	16350	436
97	2425	1.739	16400	446
97	2425	1.739	16050	421
97	2425	1.739	17400	477
97	2425	1.739	17800	479
98	2450	1.823	18800	487
98	2450	1.823	16000	401
98	2450	1.823	16350	436
98	2450	1.823	16700	451
98	2450	1.823	16100	431
98	2450	1.823	18400	485
98	2450	1.823	17800	479
98	2450	1.823	17400	477
98	2450	1.823	17350	467
98	2450	1.823	17000	466
98	2450	1.823	16050	421
98	2450	1.823	16400	446
98	2450	1.823	16800	457
99	2475	1.831	16000	401
99	2475	1.831	18800	487
99	2475	1.831	17350	467
99	2475	1.831	16700	451
99	2475	1.831	18400	485
99	2475	1.831	16350	436
99	2475	1.831	17800	479
99	2475	1.831	16400	446
99	2475	1.831	16050	421
99	2475	1.831	16100	431
99	2475	1.831	16800	457
99	2475	1.831	17400	477
99	2475	1.831	17000	466
100	2500	1.839	18800	487
100	2500	1.839	16350	436
100	2500	1.839	16000	401
100	2500	1.839	18400	485
100	2500	1.839	17350	467
100	2500	1.839	16800	457
100	2500	1.839	17400	477
100	2500	1.839	16050	421
100	2500	1.839	16700	451
100	2500	1.839	17800	479
100	2500	1.839	16400	446
100	2500	1.839	17000	466
100	2500	1.839	16100	431
101	2525	1.857	16000	401
101	2525	1.857	18800	487
101	2525	1.857	17350	467
101	2525	1.857	16700	451
101	2525	1.857	18400	485
101	2525	1.857	16050	421
101	2525	1.857	17800	479
101	2525	1.857	16350	436
101	2525	1.857	16100	431
101	2525	1.857	16800	457
101	2525	1.857	16400	446
101	2525	1.857	17400	477
101	2525	1.857	17000	466
102	2550	1.865	18800	487
102	2550	1.865	16000	401
102	2550	1.865	18400	485
102	2550	1.865	16350	436
102	2550	1.865	17350	467
102	2550	1.865	16800	457
102	2550	1.865	16050	421
102	2550	1.865	16700	451
102	2550	1.865	17800	479
102	2550	1.865	17400	477
102	2550	1.865	17000	466
102	2550	1.865	16100	431
102	2550	1.865	16400	446
103	2575	1.875	17350	467
103	2575	1.875	16000	401
103	2575	1.875	18800	487
103	2575	1.875	16700	451
103	2575	1.875	18400	485
103	2575	1.875	16050	421
103	2575	1.875	17800	479
103	2575	1.875	16350	436
103	2575	1.875	16800	457
103	2575	1.875	17000	466
103	2575	1.875	17400	477
103	2575	1.875	16100	431
103	2575	1.875	16400	446
104	2600	1.879	16350	436
104	2600	1.879	16800	457
104	2600	1.879	16100	431
104	2600	1.879	16000	401
104	2600	1.879	17000	466
104	2600	1.879	16700	451
104	2600	1.879	17800	479
104	2600	1.879	16400	446
104	2600	1.879	17350	467
104	2600	1.879	18800	487
104	2600	1.879	17400	477
104	2600	1.879	18400	485
104	2600	1.879	16050	421
105	2625	1.885	18800	487
105	2625	1.885	16000	401
105	2625	1.885	18400	485
105	2625	1.885	17350	467
105	2625	1.885	16050	421
105	2625	1.885	17800	479
105	2625	1.885	16350	436
105	2625	1.885	16100	431
105	2625	1.885	16700	451
105	2625	1.885	16400	446
105	2625	1.885	16800	457
105	2625	1.885	17400	477
105	2625	1.885	17000	466
106	2650	1.892	16000	401
106	2650	1.892	17800	479
106	2650	1.892	17350	467
106	2650	1.892	18800	487
106	2650	1.892	18400	485
106	2650	1.892	16800	457
106	2650	1.892	16700	451
106	2650	1.892	17400	477
106	2650	1.892	17000	466
106	2650	1.892	16400	446
106	2650	1.892	16350	436
106	2650	1.892	16050	421
106	2650	1.892	16100	431
107	2675	1.896	17350	467
107	2675	1.896	17800	479
107	2675	1.896	16800	457
107	2675	1.896	18400	485
107	2675	1.896	18800	487
107	2675	1.896	16000	401
107	2675	1.896	17400	477
107	2675	1.896	16700	451
107	2675	1.896	16400	446
107	2675	1.896	16100	431
107	2675	1.896	17000	466
107	2675	1.896	16050	421
107	2675	1.896	16350	436
108	2700	1.9	16000	401
108	2700	1.9	17800	479
108	2700	1.9	17350	467
108	2700	1.9	18800	487
108	2700	1.9	16350	436
108	2700	1.9	17400	477
108	2700	1.9	16050	421
108	2700	1.9	18400	485
108	2700	1.9	17000	466
108	2700	1.9	16800	457
108	2700	1.9	16700	451
108	2700	1.9	16400	446
108	2700	1.9	16100	431
109	2725	1.911	17800	479
109	2725	1.911	17350	467
109	2725	1.911	18400	485
109	2725	1.911	18800	487
109	2725	1.911	16000	401
109	2725	1.911	17400	477
109	2725	1.911	16100	431
109	2725	1.911	16050	421
109	2725	1.911	16350	436
109	2725	1.911	16700	451
109	2725	1.911	16800	457
109	2725	1.911	16400	446
109	2725	1.911	17000	466
110	2750	1.921	16000	401
110	2750	1.921	17800	479
110	2750	1.921	17350	467
110	2750	1.921	18800	487
110	2750	1.921	17400	477
110	2750	1.921	16050	421
110	2750	1.921	18400	485
110	2750	1.921	16100	431
110	2750	1.921	16350	436
110	2750	1.921	16700	451
110	2750	1.921	16400	446
110	2750	1.921	16800	457
110	2750	1.921	17000	466
111	2775	1.939	17800	479
111	2775	1.939	17350	467
111	2775	1.939	18400	485
111	2775	1.939	16000	401
111	2775	1.939	16100	431
111	2775	1.939	16350	436
111	2775	1.939	16700	451
111	2775	1.939	17000	466
111	2775	1.939	18800	487
111	2775	1.939	16400	446
111	2775	1.939	16800	457
111	2775	1.939	17400	477
111	2775	1.939	16050	421
112	2800	1.954	16000	401
112	2800	1.954	17800	479
112	2800	1.954	17350	467
112	2800	1.954	18800	487
112	2800	1.954	16050	421
112	2800	1.954	16100	431
112	2800	1.954	18400	485
112	2800	1.954	16350	436
112	2800	1.954	16700	451
112	2800	1.954	17400	477
112	2800	1.954	17000	466
112	2800	1.954	16400	446
112	2800	1.954	16800	457
113	2825	1.963	17350	467
113	2825	1.963	16000	401
113	2825	1.963	18400	485
113	2825	1.963	16100	431
113	2825	1.963	18800	487
113	2825	1.963	16800	457
113	2825	1.963	16700	451
113	2825	1.963	17400	477
113	2825	1.963	17800	479
113	2825	1.963	16350	436
113	2825	1.963	16400	446
113	2825	1.963	16050	421
113	2825	1.963	17000	466
114	2850	1.967	18800	487
114	2850	1.967	17800	479
114	2850	1.967	16000	401
114	2850	1.967	17350	467
114	2850	1.967	18400	485
114	2850	1.967	17400	477
114	2850	1.967	17000	466
114	2850	1.967	16350	436
114	2850	1.967	16100	431
114	2850	1.967	16700	451
114	2850	1.967	16050	421
114	2850	1.967	16800	457
114	2850	1.967	16400	446
115	2875	1.97	17350	467
115	2875	1.97	16000	401
115	2875	1.97	18800	487
115	2875	1.97	17800	479
115	2875	1.97	16350	436
115	2875	1.97	16050	421
115	2875	1.97	16100	431
115	2875	1.97	16700	451
115	2875	1.97	18400	485
115	2875	1.97	17000	466
115	2875	1.97	16800	457
115	2875	1.97	16400	446
115	2875	1.97	17400	477
116	2900	1.974	18800	487
116	2900	1.974	16000	401
116	2900	1.974	17350	467
116	2900	1.974	18400	485
116	2900	1.974	16050	421
116	2900	1.974	16100	431
116	2900	1.974	16800	457
116	2900	1.974	16400	446
116	2900	1.974	17400	477
116	2900	1.974	17800	479
116	2900	1.974	17000	466
116	2900	1.974	16700	451
116	2900	1.974	16350	436
117	2925	1.977	17350	467
117	2925	1.977	18800	487
117	2925	1.977	16050	421
117	2925	1.977	16100	431
117	2925	1.977	18400	485
117	2925	1.977	17400	477
117	2925	1.977	16350	436
117	2925	1.977	16000	401
117	2925	1.977	17800	479
117	2925	1.977	16800	457
117	2925	1.977	16700	451
117	2925	1.977	17000	466
117	2925	1.977	16400	446
118	2950	1.98	18800	487
118	2950	1.98	16000	401
118	2950	1.98	17350	467
118	2950	1.98	16350	436
118	2950	1.98	17000	466
118	2950	1.98	16700	451
118	2950	1.98	16100	431
118	2950	1.98	18400	485
118	2950	1.98	17400	477
118	2950	1.98	16800	457
118	2950	1.98	17800	479
118	2950	1.98	16400	446
118	2950	1.98	16050	421
119	2975	1.988	17350	467
119	2975	1.988	18800	487
119	2975	1.988	16050	421
119	2975	1.988	18400	485
119	2975	1.988	16000	401
119	2975	1.988	16700	451
119	2975	1.988	16400	446
119	2975	1.988	17800	479
119	2975	1.988	16800	457
119	2975	1.988	16350	436
119	2975	1.988	17400	477
119	2975	1.988	16100	431
119	2975	1.988	17000	466
120	3000	1.994	18800	487
120	3000	1.994	16000	401
120	3000	1.994	18400	485
120	3000	1.994	16350	436
120	3000	1.994	17000	466
120	3000	1.994	16100	431
120	3000	1.994	17350	467
120	3000	1.994	17800	479
120	3000	1.994	17400	477
120	3000	1.994	16800	457
120	3000	1.994	16050	421
120	3000	1.994	16700	451
120	3000	1.994	16400	446
121	3025	1.997	17350	467
121	3025	1.997	18800	487
121	3025	1.997	16000	401
121	3025	1.997	16350	436
121	3025	1.997	17400	477
121	3025	1.997	16700	451
121	3025	1.997	17800	479
121	3025	1.997	17000	466
121	3025	1.997	18400	485
121	3025	1.997	16400	446
121	3025	1.997	16800	457
121	3025	1.997	16100	431
121	3025	1.997	16050	421
122	3050	1.999	16000	401
122	3050	1.999	17350	467
122	3050	1.999	16700	451
122	3050	1.999	16050	421
122	3050	1.999	18400	485
122	3050	1.999	16100	431
122	3050	1.999	17400	477
122	3050	1.999	18800	487
122	3050	1.999	17000	466
122	3050	1.999	16400	446
122	3050	1.999	16800	457
122	3050	1.999	16350	436
122	3050	1.999	17800	479
123	3075	2.005	18800	487
123	3075	2.005	16000	401
123	3075	2.005	17400	477
123	3075	2.005	16700	451
123	3075	2.005	18400	485
123	3075	2.005	16100	431
123	3075	2.005	17350	467
123	3075	2.005	16350	436
123	3075	2.005	16400	446
123	3075	2.005	16050	421
123	3075	2.005	16800	457
123	3075	2.005	17000	466
123	3075	2.005	17800	479
124	3100	2.009	16000	401
124	3100	2.009	17350	467
124	3100	2.009	16700	451
124	3100	2.009	18400	485
124	3100	2.009	18800	487
124	3100	2.009	17000	466
124	3100	2.009	16800	457
124	3100	2.009	17400	477
124	3100	2.009	17800	479
124	3100	2.009	16400	446
124	3100	2.009	16100	431
124	3100	2.009	16050	421
124	3100	2.009	16350	436
125	3125	2.011	18800	487
125	3125	2.011	16000	401
125	3125	2.011	16700	451
125	3125	2.011	18400	485
125	3125	2.011	17350	467
125	3125	2.011	16350	436
125	3125	2.011	17800	479
125	3125	2.011	17000	466
125	3125	2.011	16050	421
125	3125	2.011	16800	457
125	3125	2.011	16400	446
125	3125	2.011	17400	477
125	3125	2.011	16100	431
126	3150	2.017	16000	401
126	3150	2.017	18400	485
126	3150	2.017	18800	487
126	3150	2.017	16100	431
126	3150	2.017	16050	421
126	3150	2.017	16350	436
126	3150	2.017	17350	467
126	3150	2.017	16800	457
126	3150	2.017	17000	466
126	3150	2.017	17800	479
126	3150	2.017	16700	451
126	3150	2.017	17400	477
126	3150	2.017	16400	446
127	3175	2.03	16700	451
127	3175	2.03	18400	485
127	3175	2.03	17350	467
127	3175	2.03	17800	479
127	3175	2.03	16050	421
127	3175	2.03	17000	466
127	3175	2.03	16350	436
127	3175	2.03	16000	401
127	3175	2.03	18800	487
127	3175	2.03	17400	477
127	3175	2.03	16400	446
127	3175	2.03	16800	457
127	3175	2.03	16100	431
128	3200	2.036	18800	487
128	3200	2.036	16050	421
128	3200	2.036	17350	467
128	3200	2.036	16700	451
128	3200	2.036	18400	485
128	3200	2.036	17800	479
128	3200	2.036	17000	466
128	3200	2.036	16100	431
128	3200	2.036	16800	457
128	3200	2.036	16350	436
128	3200	2.036	16000	401
128	3200	2.036	17400	477
128	3200	2.036	16400	446
129	3225	2.043	18400	485
129	3225	2.043	16700	451
129	3225	2.043	17350	467
129	3225	2.043	16050	421
129	3225	2.043	16000	401
129	3225	2.043	18800	487
129	3225	2.043	17800	479
129	3225	2.043	16100	431
129	3225	2.043	16400	446
129	3225	2.043	16800	457
129	3225	2.043	17000	466
129	3225	2.043	16350	436
129	3225	2.043	17400	477
130	3250	2.054	18800	487
130	3250	2.054	16050	421
130	3250	2.054	17800	479
130	3250	2.054	16100	431
130	3250	2.054	16350	436
130	3250	2.054	18400	485
130	3250	2.054	16000	401
130	3250	2.054	16800	457
130	3250	2.054	17400	477
130	3250	2.054	17350	467
130	3250	2.054	16700	451
130	3250	2.054	17000	466
130	3250	2.054	16400	446
131	3275	2.059	16050	421
131	3275	2.059	16700	451
131	3275	2.059	18800	487
131	3275	2.059	18400	485
131	3275	2.059	17800	479
131	3275	2.059	16800	457
131	3275	2.059	16000	401
131	3275	2.059	16100	431
131	3275	2.059	17400	477
131	3275	2.059	16350	436
131	3275	2.059	17000	466
131	3275	2.059	17350	467
131	3275	2.059	16400	446
132	3300	2.068	18800	487
132	3300	2.068	16050	421
132	3300	2.068	16000	401
132	3300	2.068	17350	467
132	3300	2.068	16700	451
132	3300	2.068	16350	436
132	3300	2.068	17800	479
132	3300	2.068	16800	457
132	3300	2.068	16400	446
132	3300	2.068	17000	466
132	3300	2.068	16100	431
132	3300	2.068	17400	477
132	3300	2.068	18400	485
133	3325	2.072	16050	421
133	3325	2.072	16700	451
133	3325	2.072	18800	487
133	3325	2.072	17800	479
133	3325	2.072	18400	485
133	3325	2.072	16000	401
133	3325	2.072	16100	431
133	3325	2.072	17350	467
133	3325	2.072	16800	457
133	3325	2.072	17000	466
133	3325	2.072	16400	446
133	3325	2.072	17400	477
133	3325	2.072	16350	436
134	3350	2.077	18800	487
134	3350	2.077	16050	421
134	3350	2.077	16000	401
134	3350	2.077	16700	451
134	3350	2.077	17350	467
134	3350	2.077	16350	436
134	3350	2.077	17800	479
134	3350	2.077	16800	457
134	3350	2.077	16100	431
134	3350	2.077	18400	485
134	3350	2.077	17000	466
134	3350	2.077	16400	446
134	3350	2.077	17400	477
135	3375	2.082	16700	451
135	3375	2.082	16050	421
135	3375	2.082	18800	487
135	3375	2.082	17800	479
135	3375	2.082	18400	485
135	3375	2.082	16000	401
135	3375	2.082	16100	431
135	3375	2.082	17400	477
135	3375	2.082	16800	457
135	3375	2.082	17350	467
135	3375	2.082	16350	436
135	3375	2.082	17000	466
135	3375	2.082	16400	446
136	3400	2.091	18800	487
136	3400	2.091	16050	421
136	3400	2.091	16000	401
136	3400	2.091	16700	451
136	3400	2.091	16100	431
136	3400	2.091	18400	485
136	3400	2.091	17350	467
136	3400	2.091	16800	457
136	3400	2.091	16350	436
136	3400	2.091	17400	477
136	3400	2.091	16400	446
136	3400	2.091	17800	479
136	3400	2.091	17000	466
137	3425	2.095	16700	451
137	3425	2.095	16050	421
137	3425	2.095	18800	487
137	3425	2.095	16000	401
137	3425	2.095	16100	431
137	3425	2.095	16350	436
137	3425	2.095	16400	446
137	3425	2.095	17800	479
137	3425	2.095	16800	457
137	3425	2.095	18400	485
137	3425	2.095	17350	467
137	3425	2.095	17400	477
137	3425	2.095	17000	466
138	3450	2.098	18800	487
138	3450	2.098	16050	421
138	3450	2.098	16000	401
138	3450	2.098	16700	451
138	3450	2.098	17350	467
138	3450	2.098	17800	479
138	3450	2.098	18400	485
138	3450	2.098	16400	446
138	3450	2.098	16350	436
138	3450	2.098	16800	457
138	3450	2.098	17400	477
138	3450	2.098	16100	431
138	3450	2.098	17000	466
139	3475	2.101	16700	451
139	3475	2.101	16050	421
139	3475	2.101	18800	487
139	3475	2.101	16000	401
139	3475	2.101	16100	431
139	3475	2.101	16350	436
139	3475	2.101	17800	479
139	3475	2.101	18400	485
139	3475	2.101	17000	466
139	3475	2.101	17400	477
139	3475	2.101	16400	446
139	3475	2.101	16800	457
139	3475	2.101	17350	467
140	3500	2.104	16050	421
140	3500	2.104	16000	401
140	3500	2.104	16700	451
140	3500	2.104	17800	479
140	3500	2.104	18400	485
140	3500	2.104	16800	457
140	3500	2.104	16100	431
140	3500	2.104	17350	467
140	3500	2.104	16350	436
140	3500	2.104	18800	487
140	3500	2.104	16400	446
140	3500	2.104	17400	477
140	3500	2.104	17000	466
141	3525	2.11	16100	431
141	3525	2.11	18800	487
141	3525	2.11	16050	421
141	3525	2.11	16000	401
141	3525	2.11	17800	479
141	3525	2.11	17350	467
141	3525	2.11	16400	446
141	3525	2.11	16800	457
141	3525	2.11	16350	436
141	3525	2.11	16700	451
141	3525	2.11	17000	466
141	3525	2.11	18400	485
141	3525	2.11	17400	477
142	3550	2.114	16700	451
142	3550	2.114	16050	421
142	3550	2.114	16000	401
142	3550	2.114	17800	479
142	3550	2.114	16100	431
142	3550	2.114	18400	485
142	3550	2.114	16800	457
142	3550	2.114	17350	467
142	3550	2.114	16350	436
142	3550	2.114	17400	477
142	3550	2.114	18800	487
142	3550	2.114	17000	466
142	3550	2.114	16400	446
143	3575	2.121	16050	421
143	3575	2.121	16000	401
143	3575	2.121	17800	479
143	3575	2.121	17350	467
143	3575	2.121	16350	436
143	3575	2.121	16700	451
143	3575	2.121	18400	485
143	3575	2.121	16100	431
143	3575	2.121	18800	487
143	3575	2.121	16800	457
143	3575	2.121	16400	446
143	3575	2.121	17000	466
143	3575	2.121	17400	477
144	3600	2.131	16700	451
144	3600	2.131	16050	421
144	3600	2.131	16000	401
144	3600	2.131	16100	431
144	3600	2.131	18400	485
144	3600	2.131	18800	487
144	3600	2.131	16800	457
144	3600	2.131	17800	479
144	3600	2.131	17350	467
144	3600	2.131	16350	436
144	3600	2.131	16400	446
144	3600	2.131	17400	477
144	3600	2.131	17000	466
145	3625	2.136	16050	421
145	3625	2.136	16000	401
145	3625	2.136	17350	467
145	3625	2.136	16350	436
145	3625	2.136	16700	451
145	3625	2.136	16100	431
145	3625	2.136	18800	487
145	3625	2.136	16800	457
145	3625	2.136	18400	485
145	3625	2.136	16400	446
145	3625	2.136	17400	477
145	3625	2.136	17000	466
145	3625	2.136	17800	479
146	3650	2.141	16050	421
146	3650	2.141	16000	401
146	3650	2.141	18400	485
146	3650	2.141	18800	487
146	3650	2.141	16800	457
146	3650	2.141	16100	431
146	3650	2.141	16350	436
146	3650	2.141	16700	451
146	3650	2.141	17400	477
146	3650	2.141	17350	467
146	3650	2.141	17000	466
146	3650	2.141	16400	446
146	3650	2.141	17800	479
147	3675	2.149	16050	421
147	3675	2.149	16000	401
147	3675	2.149	18800	487
147	3675	2.149	18400	485
147	3675	2.149	17800	479
147	3675	2.149	16100	431
147	3675	2.149	16800	457
147	3675	2.149	17000	466
147	3675	2.149	16400	446
147	3675	2.149	16350	436
147	3675	2.149	17350	467
147	3675	2.149	16700	451
147	3675	2.149	17400	477
148	3700	2.157	16050	421
148	3700	2.157	16000	401
148	3700	2.157	18400	485
148	3700	2.157	16800	457
148	3700	2.157	16100	431
148	3700	2.157	17800	479
148	3700	2.157	16400	446
148	3700	2.157	16700	451
148	3700	2.157	16350	436
148	3700	2.157	17400	477
148	3700	2.157	17000	466
148	3700	2.157	17350	467
148	3700	2.157	18800	487
149	3725	2.162	16050	421
149	3725	2.162	16000	401
149	3725	2.162	18800	487
149	3725	2.162	16800	457
149	3725	2.162	16700	451
149	3725	2.162	17350	467
149	3725	2.162	17000	466
149	3725	2.162	17800	479
149	3725	2.162	17400	477
149	3725	2.162	18400	485
149	3725	2.162	16100	431
149	3725	2.162	16400	446
149	3725	2.162	16350	436
150	3750	2.168	16000	401
150	3750	2.168	16800	457
150	3750	2.168	17800	479
150	3750	2.168	16700	451
150	3750	2.168	16350	436
150	3750	2.168	18800	487
150	3750	2.168	16100	431
150	3750	2.168	16050	421
150	3750	2.168	18400	485
150	3750	2.168	16400	446
150	3750	2.168	17400	477
150	3750	2.168	17350	467
150	3750	2.168	17000	466
151	3775	2.175	18800	487
151	3775	2.175	16050	421
151	3775	2.175	16000	401
151	3775	2.175	17800	479
151	3775	2.175	18400	485
151	3775	2.175	16100	431
151	3775	2.175	16350	436
151	3775	2.175	17350	467
151	3775	2.175	17000	466
151	3775	2.175	16800	457
151	3775	2.175	16400	446
151	3775	2.175	17400	477
151	3775	2.175	16700	451
152	3800	2.178	17800	479
152	3800	2.178	16700	451
152	3800	2.178	18800	487
152	3800	2.178	16100	431
152	3800	2.178	16050	421
152	3800	2.178	18400	485
152	3800	2.178	17350	467
152	3800	2.178	16800	457
152	3800	2.178	16000	401
152	3800	2.178	16400	446
152	3800	2.178	16350	436
152	3800	2.178	17000	466
152	3800	2.178	17400	477
153	3825	2.181	18800	487
153	3825	2.181	16050	421
153	3825	2.181	16000	401
153	3825	2.181	17800	479
153	3825	2.181	16100	431
153	3825	2.181	16400	446
153	3825	2.181	16800	457
153	3825	2.181	16700	451
153	3825	2.181	17350	467
153	3825	2.181	16350	436
153	3825	2.181	17000	466
153	3825	2.181	18400	485
153	3825	2.181	17400	477
154	3850	2.186	17800	479
154	3850	2.186	18800	487
154	3850	2.186	16050	421
154	3850	2.186	16700	451
154	3850	2.186	16000	401
154	3850	2.186	16400	446
154	3850	2.186	17350	467
154	3850	2.186	16350	436
154	3850	2.186	18400	485
154	3850	2.186	17000	466
154	3850	2.186	17400	477
154	3850	2.186	16100	431
154	3850	2.186	16800	457
155	3875	2.192	18800	487
155	3875	2.192	16050	421
155	3875	2.192	16000	401
155	3875	2.192	17800	479
155	3875	2.192	16100	431
155	3875	2.192	16800	457
155	3875	2.192	16700	451
155	3875	2.192	18400	485
155	3875	2.192	17000	466
155	3875	2.192	16350	436
155	3875	2.192	16400	446
155	3875	2.192	17350	467
155	3875	2.192	17400	477
156	3900	2.196	18800	487
156	3900	2.196	16050	421
156	3900	2.196	16700	451
156	3900	2.196	16000	401
156	3900	2.196	16350	436
156	3900	2.196	16100	431
156	3900	2.196	16400	446
156	3900	2.196	16800	457
156	3900	2.196	17800	479
156	3900	2.196	17400	477
156	3900	2.196	17350	467
156	3900	2.196	17000	466
156	3900	2.196	18400	485
157	3925	2.199	18800	487
157	3925	2.199	17800	479
157	3925	2.199	16050	421
157	3925	2.199	16000	401
157	3925	2.199	16700	451
157	3925	2.199	16350	436
157	3925	2.199	18400	485
157	3925	2.199	16100	431
157	3925	2.199	16800	457
157	3925	2.199	17400	477
157	3925	2.199	17350	467
157	3925	2.199	17000	466
157	3925	2.199	16400	446
158	3950	2.203	18800	487
158	3950	2.203	16050	421
158	3950	2.203	16000	401
158	3950	2.203	17350	467
158	3950	2.203	18400	485
158	3950	2.203	16100	431
158	3950	2.203	17800	479
158	3950	2.203	16800	457
158	3950	2.203	16350	436
158	3950	2.203	16700	451
158	3950	2.203	17000	466
158	3950	2.203	17400	477
